nconst,primaryName,First Name,Last Name,birthYear,deathYear,primaryProfession,knownForTitles,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race
nm4069429,Xiaoye Liu,Xiaoye,Liu,\N,\N,actor,"tt6755852,tt1722513",0.9880546,0.008653869,4.2049396e-06,7.50869e-05,2.865106e-06,0.0028676158,1.6540369e-05,1.2102405e-05,0.0001650294,2.2414072e-06,7.059509e-05,2.182061e-05,5.356484e-05,"Asian,GreaterEastAsian,EastAsian"
nm0005210,Tim McGraw,Tim,McGraw,1967,\N,"music_artist,soundtrack,actor","tt0878804,tt1964418,tt0390022,tt0434215",0.0040411875,0.0039644586,0.0026491308,0.015651457,0.0012949682,0.77854156,0.0006668176,0.009841406,0.0442458,0.002106675,0.039407756,0.09295463,0.0046341703,"GreaterEuropean,British"
nm0364458,Barbara Eve Harris,Barbara,Eve Harris,\N,\N,actress,"tt0455275,tt7671598,tt2805096,tt13064902",0.005917681,0.0013914723,0.0025919224,0.0075310534,0.0026599907,0.8471143,0.0013143036,0.056787606,0.015445257,0.0164994,0.028634751,0.008325173,0.005787123,"GreaterEuropean,British"
nm3199985,Michelle Mania,Michelle,Mania,\N,\N,actress,"tt0105485,tt1326238,tt0095840,tt0095095",0.0038112458,0.000865828,0.013998505,0.032018106,0.0018079667,0.0159587,0.017854596,0.020846073,0.04861604,0.010791138,0.062206276,0.767943,0.003282491,"GreaterEuropean,WestEuropean,Italian"
nm0947380,Hannah Yelland,Hannah,Yelland,1976,\N,actress,"tt14552222,tt0398427,tt0328290,tt2215842",0.0076229176,0.00860975,0.008639863,0.025328152,0.021250281,0.41827667,0.0018033854,0.32867903,0.007768442,0.012953233,0.012439361,0.018453423,0.12817551,"GreaterEuropean,British"
nm0005239,Kel Mitchell,Kel,Mitchell,1978,\N,"actor,producer,soundtrack","tt0119215,tt0132347,tt0115231,tt1204285",0.008801813,0.0043519973,0.003212172,0.005589512,0.0021382074,0.87664956,0.0030994455,0.034752935,0.018650053,0.0009970646,0.029284932,0.010324758,0.002147572,"GreaterEuropean,British"
nm0610650,Mr. Dan,Mr.,Dan,\N,\N,"composer,actor,soundtrack","tt0137386,tt0156515,tt0443510,tt0469201",0.5977676,0.05425274,0.19588692,0.0010555346,0.015453447,0.04128452,0.005072123,0.012382426,0.0028249898,0.022411395,0.012574948,0.00035412112,0.038679175,"Asian,GreaterEastAsian,EastAsian"
nm0148387,Laura Cepeda,Laura,Cepeda,1953,\N,"actress,casting_director,casting_department","tt0297174,tt1945084,tt0094822,tt11859542",0.0024400677,0.0017964807,0.016533604,0.02348384,0.006237427,0.05991197,0.004866279,0.026598644,0.021825155,0.007156877,0.22309285,0.60225236,0.0038045319,"GreaterEuropean,WestEuropean,Italian"
nm2599595,Sofya Skya,Sofya,Skya,1987,\N,"actress,director,soundtrack","tt1212442,tt7262530,tt1502417,tt1038011",0.036569513,0.0028487274,0.008309068,0.6636705,0.121220484,0.070527226,0.03680502,0.018628117,0.031981137,0.0018443108,0.0019544167,0.0013009411,0.0043404237,"GreaterAfrican,Africans"
nm3490190,Jessica Keeler,Jessica,Keeler,\N,\N,actress,"tt5302390,tt1458503",0.021932468,0.020662906,0.012445567,0.011494307,0.0068960316,0.49238572,0.0082952045,0.092939705,0.015372672,0.14366128,0.15402928,0.013837463,0.006047461,"GreaterEuropean,British"
nm0584221,Thomas Michael,Thomas,Michael,\N,\N,"actor,writer,producer","tt0814131,tt0481532,tt2944198,tt1360825",0.0041797543,0.006193144,0.017510038,0.0141614955,0.0012471357,0.5050789,0.012442276,0.051657915,0.12897019,0.20662498,0.014526074,0.009123217,0.028284857,"GreaterEuropean,British"
nm0695435,Chris Pratt,Chris,Pratt,1979,\N,"actor,soundtrack,producer","tt0369610,tt4881806,tt2015381,tt1266020",0.009212192,0.001867363,0.04369155,0.004514218,0.0019023473,0.82593554,0.0025569848,0.024314513,0.05942369,0.007185511,0.013019144,0.0038599875,0.0025168515,"GreaterEuropean,British"
nm0000855,Raymond J. Barry,Raymond,J. Barry,1939,\N,actor,"tt0139654,tt0110955,tt0841046,tt0305711",0.0051190606,0.0025780569,0.0066260924,0.007870022,0.004609743,0.8047218,0.0032672782,0.01130661,0.12688793,0.0013626934,0.012107708,0.011347795,0.002195246,"GreaterEuropean,British"
nm4436672,Danielle Meyer,Danielle,Meyer,\N,\N,actress,tt1748113,0.0050115366,0.007818386,0.004693625,0.009095079,0.0068271407,0.1752304,0.0118933935,0.3600708,0.31315812,0.03639669,0.017881358,0.02777396,0.024149513,"GreaterEuropean,Jewish"
nm0383926,Mark Hildreth,Mark,Hildreth,1978,\N,"actor,sound_department,music_department","tt0758790,tt2647586,tt6474236,tt1307824",0.002710161,0.007287441,0.0024764612,0.0007720085,0.00037679807,0.88037634,0.0030732225,0.059853755,0.012551525,0.01547814,0.0068565374,0.0065436927,0.0016439635,"GreaterEuropean,British"
nm0935498,Michael Winslow,Michael,Winslow,1958,\N,"actor,writer,producer","tt0110857,tt0093756,tt0094012,tt0087928",0.008723752,0.0022805901,0.0011508013,0.0025665876,0.0010351968,0.7682904,0.018040238,0.13910156,0.0039502927,0.023247957,0.008531762,0.0028848404,0.020196037,"GreaterEuropean,British"
nm3244663,Angelica Boccella,Angelica,Boccella,\N,\N,actress,"tt2382206,tt1747958,tt1337513,tt2713642",0.00035579695,0.000537348,0.0003311004,0.0017257079,0.00040283427,0.020112043,0.0024977378,0.009565257,0.0056018373,0.0054665394,0.03408062,0.91806495,0.0012582821,"GreaterEuropean,WestEuropean,Italian"
nm1842439,Victoria Justice,Victoria,Justice,1993,\N,"actress,soundtrack,composer","tt0415463,tt1663143,tt1763303,tt1604099",0.0011818229,0.00055107166,0.00062404596,0.0029400834,0.00053816184,0.04894845,0.005120447,0.003299453,0.051484406,0.0008855856,0.01868749,0.8649016,0.0008373385,"GreaterEuropean,WestEuropean,Italian"
nm0001277,Scott Glenn,Scott,Glenn,1939,\N,"actor,producer,stunts","tt0102926,tt1194173,tt0099810,tt0101393",0.0007146129,0.0019648492,0.0001419527,0.00045697356,0.0009371541,0.56365997,0.0037378732,0.33803102,0.0038487127,0.0062196846,0.002055689,0.008805314,0.06942614,"GreaterEuropean,British"
nm1294002,Niko Nicotera,Niko,Nicotera,\N,\N,actor,"tt3513548,tt1124373,tt14439896,tt2975578",0.022116542,0.36010623,0.00012970787,0.0027639985,5.6383356e-05,0.018669588,0.013124776,0.0017277511,0.009289766,0.00065979455,0.07149104,0.49978623,7.8170204e-05,"GreaterEuropean,WestEuropean,Italian"
nm0745751,Jonathan Roumie,Jonathan,Roumie,\N,\N,"actor,location_management,miscellaneous","tt10098448,tt13623880,tt4655480,tt9471404",0.0042897053,0.004338119,0.0035797097,0.017540509,0.0058775973,0.4817768,0.0029055425,0.13935755,0.29327038,0.008088548,0.016064487,0.01818874,0.004722313,"GreaterEuropean,British"
nm1015684,Corey Stoll,Corey,Stoll,1976,\N,"actor,miscellaneous","tt0478970,tt0465580,tt1856010,tt1605783",0.011037108,0.00199291,0.0025852055,0.020330528,0.0018639556,0.7712708,0.004333686,0.0953001,0.031731244,0.001350755,0.039014973,0.010879042,0.008309655,"GreaterEuropean,British"
nm0491090,Ashley Laurence,Ashley,Laurence,1966,\N,actress,"tt8284230,tt0095294,tt8762206,tt0093177",0.003644139,0.0039594173,0.008910445,0.018419176,0.0152090285,0.65866685,0.0072493716,0.04202416,0.19322307,0.003105775,0.011006713,0.0082168,0.026365047,"GreaterEuropean,British"
nm3177954,Jax Jackson,Jax,Jackson,\N,\N,actor,"tt1718807,tt1315214,tt1474826,tt8854136",0.0052800393,0.0014896081,0.0344122,0.013838459,0.001269823,0.6044411,0.056150634,0.03984684,0.07675352,0.14538486,0.00442088,0.0033596717,0.013352315,"GreaterEuropean,British"
nm0004540,Darren Shahlavi,Darren,Shahlavi,1972,2015,"actor,stunts,miscellaneous","tt0409459,tt1053424,tt0297181,tt1386932",0.010838987,0.0018516876,0.048418447,0.0072151185,0.5188877,0.09486311,0.0063678296,0.24288243,0.043868106,0.0012751599,0.008674692,0.009835482,0.0050212285,"GreaterAfrican,Muslim"
nm1276105,Benjamin Stone,Benjamin,Stone,1987,\N,"actor,producer","tt0499400,tt2017048,tt0414084,tt0304142",0.007950906,0.005837647,0.0073086163,0.016578646,0.0029824413,0.765233,0.0085674245,0.078953125,0.04160474,0.013783529,0.009368206,0.014650801,0.02718094,"GreaterEuropean,British"
nm0291881,Daniel Franzese,Daniel,Franzese,1978,\N,"actor,producer,soundtrack","tt1242432,tt0377092,tt0242193,tt0320244",0.0049286718,0.007817495,0.0074486644,0.007856494,0.0019687884,0.19853543,0.0136330165,0.056102347,0.1643563,0.04036944,0.238859,0.24171865,0.016405698,"GreaterEuropean,WestEuropean,Italian"
nm4136756,Casey Fitzgerald,Casey,Fitzgerald,\N,\N,actress,"tt3252786,tt2423162,tt2375671,tt1894752",0.0047697206,0.002737405,0.0020268431,0.0016640809,0.0006832274,0.8811816,0.0022807086,0.03601285,0.034306347,0.0010564895,0.01920274,0.011154545,0.0029236407,"GreaterEuropean,British"
nm0437852,Lyle Kanouse,Lyle,Kanouse,1952,\N,"actor,producer,director","tt0488120,tt1403177,tt1178663,tt0419984",0.03386809,0.007560627,0.05227341,0.2579332,0.019267919,0.3252111,0.004486595,0.04883941,0.098077185,0.009540062,0.035185322,0.07273929,0.035017863,"GreaterEuropean,British"
nm1173326,Biana Tamimi,Biana,Tamimi,1990,\N,"actress,soundtrack","tt2131442,tt0318850",0.017448306,0.628688,0.009134628,0.13965492,0.016235754,0.05282499,0.009070598,0.013920547,0.017800843,0.0021095192,0.05733688,0.032009274,0.0037657763,"Asian,GreaterEastAsian,Japanese"
nm1576352,Remy Sweeney,Remy,Sweeney,1995,\N,actor,"tt0204313,tt0241383",0.0063877064,0.0013351508,0.028639298,0.008777394,0.003427375,0.8996087,0.0016993595,0.0077897348,0.022145102,0.0014785455,0.009261678,0.0052811303,0.0041689617,"GreaterEuropean,British"
nm1751224,Tiffany C. Adams,Tiffany,C. Adams,\N,\N,"actress,producer","tt1241708,tt2275499,tt1791611,tt3184096",0.0063493373,0.001317082,0.025209753,0.01727346,0.022995371,0.78683734,0.0012881494,0.034664866,0.05270102,0.0015523192,0.018982936,0.026422855,0.004405393,"GreaterEuropean,British"
nm2057101,Franklin Chang-Diaz,Franklin,Chang-Diaz,1950,\N,"actor,executive","tt7890784,tt0443693,tt0437325,tt7475708",0.050974034,0.0030135396,0.038134996,0.018828958,0.012750985,0.5553547,0.02209206,0.053507887,0.12876222,0.072912365,0.024067186,0.008523783,0.011077308,"GreaterEuropean,British"
nm0597410,Taylor Momsen,Taylor,Momsen,1993,\N,"actress,soundtrack,director","tt0467110,tt0170016,tt0287717,tt0397442",0.00014575392,0.0001396947,0.00026824206,0.0027907703,0.0010056306,0.00962582,0.0006774038,0.003941935,0.0015414354,0.002145169,0.00096466177,0.005108733,0.9716447,"GreaterEuropean,WestEuropean,Nordic"
nm0000418,Danny Glover,Danny,Glover,1946,\N,"actor,producer,director","tt0093409,tt0104714,tt0122151,tt1190080",0.00330293,0.0016922761,0.004818176,0.005053071,0.002505282,0.74056,0.00905454,0.15681167,0.028703649,0.007896309,0.012871513,0.020542458,0.0061880588,"GreaterEuropean,British"
nm0896404,Sandra Vidal,Sandra,Vidal,\N,\N,actress,"tt0281322,tt0398839,tt0092325,tt0298296",0.001998108,0.00064438605,0.90337926,0.0023617307,0.020120947,0.013557197,0.0008232467,0.0055912347,0.004656961,0.0028724093,0.031436212,0.0068315193,0.0057266797,"Asian,IndianSubContinent"
nm0000199,Al Pacino,Al,Pacino,1940,\N,"actor,director,soundtrack","tt0068646,tt0070666,tt0099422,tt0072890",0.0010152301,0.0016475503,0.0065954323,0.008653615,0.039303113,0.069588944,0.0052321954,0.0668973,0.030873805,0.0024238655,0.052374072,0.7142042,0.0011906808,"GreaterEuropean,WestEuropean,Italian"
nm0000391,Rupert Everett,Rupert,Everett,1959,\N,"actor,soundtrack,producer","tt0119738,tt0109592,tt2404639,tt0122541",0.0239427,0.0035396137,0.011513898,0.003965151,0.0013310529,0.81110007,0.024783956,0.03346319,0.029529415,0.013851375,0.016826821,0.009771136,0.016381484,"GreaterEuropean,British"
nm0004805,Adam Carolla,Adam,Carolla,1964,\N,"writer,producer,actor","tt0202741,tt0814130,tt1772341,tt4875844",0.00025048407,0.00038467103,0.0013368727,0.010819379,0.004264264,0.13595189,0.001996796,0.1149088,0.019509979,0.0019552242,0.032337457,0.67449224,0.0017919368,"GreaterEuropean,WestEuropean,Italian"
nm0220735,Michael Des Barres,Michael,Des Barres,1948,\N,"actor,soundtrack,composer","tt0062376,tt1918727,tt1399045,tt0265307",0.002265398,0.01557939,0.007768376,0.00442343,0.0048359903,0.1621311,0.002283159,0.07457344,0.07604273,0.0014930936,0.6154265,0.03190402,0.0012734135,"GreaterEuropean,WestEuropean,Hispanic"
nm1213995,Amy Shiels,Amy,Shiels,1991,\N,"actress,producer","tt13696808,tt4093826,tt0960140,tt3339680",0.012830687,0.00643204,0.0018347797,0.0020885603,0.0045130993,0.63493586,0.007911816,0.2963737,0.009383417,0.0022653826,0.014243272,0.003469033,0.0037183852,"GreaterEuropean,British"
nm0573658,Brian McNamara,Brian,McNamara,1960,\N,"actor,producer,director","tt0364845,tt0099052,tt1600194,tt0859592",0.0018590343,0.0013252605,0.00087787927,0.004034549,0.0013154182,0.919961,0.0002923044,0.022149026,0.0045561003,0.00046874376,0.025679162,0.017384173,9.741088e-05,"GreaterEuropean,British"
nm0716438,Laura Regan,Laura,Regan,1977,\N,"actress,producer","tt4450826,tt0217869,tt0455760,tt0804503",0.013712086,0.0066839512,0.09122637,0.020461166,0.01813867,0.43641612,0.011342266,0.14007308,0.06032475,0.014841932,0.09098057,0.0794413,0.01635781,"GreaterEuropean,British"
nm0077720,Michael Berryman,Michael,Berryman,1948,\N,"actor,producer,transportation_department","tt0073486,tt0077681,tt0090305,tt0395584",0.006528636,0.0027146686,0.0009750287,0.0037180819,0.0018638554,0.73521835,0.016105592,0.15862583,0.019868504,0.022595476,0.0075473506,0.005454609,0.018784022,"GreaterEuropean,British"
nm5295326,Eamon McGee,Eamon,McGee,\N,\N,"actor,assistant_director,producer","tt3006588,tt10061280,tt6120312,tt2419610",0.0068104127,0.0026604533,0.0029355388,0.007688248,0.0024166517,0.7789305,0.0002588928,0.028424479,0.021557959,0.00024558484,0.028269388,0.119373515,0.0004284575,"GreaterEuropean,British"
nm0149942,Garry Chalk,Garry,Chalk,1952,\N,"actor,soundtrack,music_department","tt0115108,tt0329101,tt0138959,tt0222518",0.0063050585,0.0014235524,0.0067805033,0.0046107266,0.0012643703,0.45224294,0.015084766,0.47983906,0.018127674,0.0005132827,0.0049806414,0.007894936,0.0009324415,"GreaterEuropean,Jewish"
nm0005260,Frankie Muniz,Frankie,Muniz,1985,\N,"actor,soundtrack,producer","tt0265298,tt0156812,tt0441796,tt0313911",0.0011757113,0.0007890251,0.017820539,0.057287518,0.0743124,0.109834105,0.017364966,0.17406902,0.4824233,0.0073669017,0.018474292,0.037915237,0.0011669568,"GreaterEuropean,WestEuropean,French"
nm0355097,Jackie Earle Haley,Jackie,Earle Haley,1961,\N,"actor,director,writer","tt1179056,tt1130884,tt0409459,tt0404203",0.000881637,0.0007177491,0.0065600323,0.0015318297,0.0010917451,0.9478966,0.00033136562,0.013293989,0.011336238,0.00045176654,0.0085888,0.00705432,0.00026399177,"GreaterEuropean,British"
nm0001876,Catherine Zeta-Jones,Catherine,Zeta-Jones,1969,\N,"actress,soundtrack","tt0181865,tt0120746,tt0137494,tt0299658",0.0026928042,0.000999014,0.007499847,0.046714965,0.0055756993,0.7684558,0.0019269084,0.038502507,0.049451776,0.0141011225,0.018825633,0.03326792,0.011985979,"GreaterEuropean,British"
nm0405103,Sarah Hyland,Sarah,Hyland,1990,\N,"actress,producer,soundtrack","tt1442437,tt1835977,tt1686821,tt3084028",0.0049156207,0.0014491174,0.012646406,0.008889909,0.038313277,0.68500024,0.0006399388,0.21563607,0.009864158,0.00026257389,0.0071581258,0.013059694,0.002164819,"GreaterEuropean,British"
nm0930570,Evan Williams,Evan,Williams,1985,\N,"actor,soundtrack,composer","tt1655389,tt1663676,tt3830558,tt0758751",0.0070107006,0.0057277926,0.0035199493,0.015534863,0.0014719239,0.85035384,0.002853191,0.030112566,0.029304273,0.0067573097,0.02240306,0.01319097,0.011759427,"GreaterEuropean,British"
nm0732455,Charles Robinson,Charles,Robinson,1945,2021,"actor,soundtrack,director","tt0120604,tt0103481,tt0086770,tt0369910",0.0043127886,0.0016421254,0.004852484,0.003167816,0.00068524806,0.87938774,0.0017570753,0.010747985,0.07851045,0.0015332692,0.006424758,0.0052496544,0.0017286767,"GreaterEuropean,British"
nm1574410,Jackeline Olivier,Jackeline,Olivier,1977,\N,"actress,producer,casting_director","tt5820186,tt0338459,tt2357291,tt1596343",0.005097646,0.0027798102,0.0025645164,0.0036331308,0.0025528208,0.6991605,0.003523017,0.043930378,0.19442065,0.015004913,0.007921022,0.00841888,0.010992695,"GreaterEuropean,British"
nm1268047,Christina Cole,Christina,Cole,1982,\N,actress,"tt1617661,tt0381061,tt0286788,tt1117666",0.012215135,0.0051626014,0.015392667,0.014553009,0.004467891,0.5385804,0.011344582,0.016371991,0.07183568,0.027181802,0.10189893,0.10392181,0.07707333,"GreaterEuropean,British"
nm0699659,Wojciech Pszoniak,Wojciech,Pszoniak,1942,2020,"actor,director,writer","tt5389804,tt0083789,tt0072446,tt0099949",0.00039211474,0.00013189869,0.00046432987,0.0016983767,0.05006675,0.008021513,0.7529544,0.08776595,0.026556306,0.028964235,0.012893041,0.029489866,0.00060124777,"GreaterEuropean,EastEuropean"
nm3228738,Kevan Cameron,Kevan,Cameron,\N,\N,actor,"tt1337569,tt2090431,tt0899106,tt0775362",0.011393695,0.0050865347,0.008117635,0.0034494847,0.01887261,0.6727725,0.07765498,0.046327222,0.09517637,0.0033168136,0.023515446,0.030647302,0.0036693828,"GreaterEuropean,British"
nm0431895,Christopher Judge,Christopher,Judge,1964,\N,"actor,writer,producer","tt1345836,tt13119450,tt0118480,tt5838588",0.0053504086,0.00043350688,0.01652736,0.002285627,0.00035850427,0.9491413,0.0012004296,0.003623352,0.009518161,0.001303451,0.0050663995,0.0027490098,0.0024425401,"GreaterEuropean,British"
nm0671526,Luis Fernando Peña,Luis,Fernando Peña,\N,\N,actor,"tt0804529,tt0279765,tt1127715,tt0318292",0.00056097907,0.0035282155,0.00054909644,0.00056525465,0.00018481044,0.00073965074,3.8762544e-05,0.0021496867,0.018316552,0.0003632005,0.9698648,0.003108797,3.0225403e-05,"GreaterEuropean,WestEuropean,Hispanic"
nm0628827,Richard Ng,Richard,Ng,1939,2023,"actor,writer,producer","tt0325703,tt0106545,tt0088105,tt0086605",0.9771829,0.004676201,0.00014450643,9.903757e-05,0.000108013985,0.014351739,0.00021508307,0.00073029834,0.0006677686,0.0001331869,0.0013964638,8.223683e-05,0.00021258497,"Asian,GreaterEastAsian,EastAsian"
nm2831799,Axel Feldmann,Axel,Feldmann,1997,\N,actor,tt1049956,0.0006011794,0.0019616152,0.000698323,0.00064782274,0.003067818,0.069820315,0.023803135,0.48157322,0.004347858,0.30437416,0.005113464,0.0054104235,0.09858072,"GreaterEuropean,Jewish"
nm0150862,Dennis Chan,Dennis,Chan,1949,\N,"actor,producer,writer","tt0102202,tt1258972,tt0097659,tt0104609",0.95259136,0.0020196815,0.005211105,0.00062968413,0.00039966762,0.01670073,0.0010919133,0.0018449741,0.008005884,0.00069336273,0.008598061,0.0020765234,0.00013696778,"Asian,GreaterEastAsian,EastAsian"
nm1151899,Robert Baker,Robert,Baker,1979,\N,"actor,writer,producer","tt0335245,tt1210819,tt0313443,tt0367882",0.0019472324,0.0011669458,0.0050060796,0.003414626,0.0014023832,0.9008211,0.0026389493,0.03393088,0.030628351,0.0076972535,0.0054412405,0.0028959566,0.0030089228,"GreaterEuropean,British"
nm0146941,Patrick Cavanaugh,Patrick,Cavanaugh,\N,\N,"actor,director,writer","tt2364582,tt6432722,tt0804503,tt3878542",0.011799057,0.003170996,0.01638481,0.0043794247,0.0011097208,0.87100667,0.0017589901,0.0078080627,0.043579064,0.002441074,0.011064301,0.024078254,0.001419446,"GreaterEuropean,British"
nm0551908,Andrea Martin,Andrea,Martin,1947,\N,"actress,writer,soundtrack","tt0248845,tt3760922,tt0454082,tt0259446",0.0010270381,0.004765388,0.00023155191,0.0011287075,0.00024885856,0.092948124,0.012121628,0.019174926,0.06371674,0.013141393,0.010602767,0.7392422,0.04165062,"GreaterEuropean,WestEuropean,Italian"
nm2403277,Alden Ehrenreich,Alden,Ehrenreich,1989,\N,"actor,director,writer","tt3778644,tt1559547,tt0475290,tt2334873",0.00023537186,0.0028835104,0.0004895504,0.004910099,0.0023386057,0.032617338,0.014368632,0.28125137,0.011499241,0.6108445,0.010406444,0.005659612,0.02249576,"GreaterEuropean,WestEuropean,Germanic"
nm0001165,Charles S. Dutton,Charles,S. Dutton,1951,\N,"actor,producer,director","tt1038686,tt0348836,tt0103644,tt0117913",0.0005721392,0.00043058695,0.003253314,0.0005063075,0.00045954683,0.25399193,0.0008389551,0.029344136,0.699306,0.00046052673,0.003901124,0.006745769,0.00018954978,"GreaterEuropean,WestEuropean,French"
nm0933723,Kristen Wilson,Kristen,Wilson,1969,\N,actress,"tt0351977,tt0115783,tt0190374,tt0118998",0.0025854711,0.0019962252,0.011630693,0.005734732,0.0024677867,0.5035313,0.0037085637,0.07190092,0.028693171,0.036525697,0.029362163,0.020182148,0.28168106,"GreaterEuropean,British"
nm1027847,Samaire Armstrong,Samaire,Armstrong,1980,\N,"actress,soundtrack,director","tt0397078,tt0362359,tt0482527,tt0441796",0.019943563,0.06833082,0.06953697,0.030320268,0.020326177,0.53140944,0.0042165546,0.07041114,0.022607483,0.0007925362,0.06568602,0.09414536,0.0022736662,"GreaterEuropean,British"
